Datetime,Tweet Id,Text,Username,Category,Clean_text
2023-03-05 06:23:51+00:00,1632265650763857920,"Seiring waktu, bisnis pakaian impor bekas mulai berekspansi ke pulau Jawa. Namun konon demi mempertahankan gengsi, maka kebanyakan menjual barang tersebut dengan embel-embel ""barang impor"" ketimbang melabeli dagangan mereka dengan ""barang bekas"".",GNFI,neutral,seiring waktu bisnis pakaian impor bekas mulai berekspansi ke pulau jawa namun konon demi mempertahankan gengsi maka kebanyakan menjual barang tersebut dengan embel embel barang impor ketimbang melabeli dagangan mereka dengan barang bekas
2023-01-20 11:32:42+00:00,1616398308645404672,"@ndagels Punya kontol, liat kontol lain kok ngaceng 😅",apeep__,adult,punya kontol liat kontol lain kok ngaceng
2023-01-12 23:47:37+00:00,1613684152972509185,"@rhnrmdn____ @noonasaurus @AREAJULID Ya sudah klo gak mau membongkar hal tabu, terima aja banyak kehamilan ga direncanakan pada remaja. At least mereka bs melawan  resesi seks. Hehe..",wiridkh,adult,ya sudah klo gak mau membongkar l tabu terima aja banyak kehamilan ga direncanakan pada remaja at least mereka bs melawan resesi seks hehe
2023-01-14 08:37:36+00:00,1614179916232417285,"sop + bakwan 10k ❌
vegetables two ways 75k++ ✅ https://t.co/GB3BcJKVrt",mememekanlirik,neutral,sop bakwan k vegetables two ways k
2023-01-30 11:08:43+00:00,1620016149240102912,"Dikit dikit nangis ,apa apa nangis.
Emang asu bgt punya mental _-",KonyellSuu_,abusive,dikit dikit nangis apa apa nangis emang asu bgt punya mental _
2023-03-16 14:28:03+00:00,1636373768271704071,Sidang Tuntutan Teddy Minahasa akan Digelar 30 Maret 2023 https://t.co/qULlDHkGHR,KompasTV,neutral,sidang tuntutan teddy minahasa akan digelar maret
2021-05-21 02:50:10+00:00,1395572600026243073,"@shanselman It was amazing that music those days packed in small, compressed, and stream-able RealAudio (.ra) files 😎",chaniefbs,neutral,it was amazing that music those days packed in small compressed and stream able realaudio ra files
2023-01-30 01:06:51+00:00,1619864684785721347,"sumpah, apaansi anjing ungu sama ijo gajelas lu bedua asu. yang ungu, udalah mungkin mereka udah bespren makanya gapake sebutan sebutan gimana gitu. terus juga buat si ijo, stop bela idol lu juga ajg. itu udah terpampang jelas kalo emang idol lu ngomong gitu. jgn malah ribut asu",jejakpanah,abusive,sumpah apaansi anjing ungu sama ijo gajelas lu bedua asu yang ungu udalah mungkin mereka udah bespren makanya gapake sebutan sebutan gimana gitu terus juga buat si ijo stop bela idol lu juga ajg itu udah terpampang jelas kalo emang idol lu ngomong gitu jgn malah ribut asu
2023-01-30 10:05:34+00:00,1620000258985181185,video bokep indo viral mesum skandal bumil indonesia link live colmek terbaru jilboob bokepviral https://t.co/R1JfVQUtcc,bokepind3,adult,video bokep indo viral mesum skandal bumil indonesia link live colmek terbaru jilboob bokepviral
2023-03-16 18:50:33+00:00,1636439829373173769,All England: Kesenangan Dobel Apriyani/Fadia Gasak Thailand https://t.co/D79asP4Egn,CNNIndonesia,neutral,all england kesenangan dobel apriyani fadia gasak thailand
2023-01-28 12:43:41+00:00,1619315274720899074,@Wira_Hadi07 @tukangrosok22 Alamat bubar salah arah karena dasar berkoalisi mengarah akan saling memaksakan berebut posisi strategis &amp; masa bodoh tidak manfaat bagi kesejahteraan rakyat.,Sigromilir01,abusive,alamat bubar salah arah karena dasar berkoalisi mengarah akan saling memaksakan berebut posisi strategis amp masa bodoh tidak manfaat bagi kesejahteraan rakyat
2023-01-07 01:54:51+00:00,1611541846047719424,@gayriresmihesap @RBWNetwork @GlitterFinance Ayooooh @tahu_ngecrot @getukgedang21,sambelpecel43,adult,ayoh
2023-01-30 20:20:30+00:00,1620155010993782784,bokep indo viral terbaru link video indonesia bumil hijab cewe tocil sange banget live streaming bacol bahan coli https://t.co/dxmXXuiPPD,Indovir07910318,adult,bokep indo viral terbaru link video indonesia bumil hijab cewe tocil sange banget live streaming bacol bahan coli
2023-01-28 11:22:18+00:00,1619294793049477120,"semoga mulutmu ditapok setan, muak banget anjing.",cakepr,abusive,semoga mulutmu ditapok setan muak banget anjing
2023-03-02 00:34:19+00:00,1631090524152266752,@monyetpensiun @nagotejena Anjay ada belalang tempur,jiemiardian,neutral,anjay ada belalang tempur
2023-01-10 02:35:56+00:00,1612639349568606209,"Mas kita berhenti di rest area ya? Eh mas kenapa pindah ke tengah?? Mas mau ahhhh ahh lagi sange ya mas? Aku juga kepengen banget nih, masukin langsung aja ya hihi aku ngangkang nih, tapi jangan ngecrot didalem loh, aku belum siap hamil 😫 https://t.co/ojZgCUW3bC",dishalmas,adult,mas kita berhenti di rest area ya eh mas kenapa pindah ke tengah mas mau ah ahh lagi sange ya mas aku juga kepengen banget nih masukin langsung aja ya hihi aku ngangkang nih tapi jangan ngecrot didalem loh aku belum siap mil
2023-01-30 11:15:20+00:00,1620017814647218176,"@LaVivienneRose katain ""lu ngentot"". gue jd lu udh gue acak acak bangsat",gotshic,abusive,katain lu ngentot gue jd lu udh gue acak acak bangsat
2022-12-03 17:41:59+00:00,1599096622004461570,"Ni sekolah sekolah harusnya belajar persiapan di dunia kerja gaksih ? Etika dasar, basic manners yg harus di terapkan tuh kaya gimana. Buat bekal menghadapi dunia kerja yg anjay gurinjay ini",yeoppokawaii,abusive,ni sekolah sekolah rusnya belajar persiapan di dunia kerja gaksih etika dasar basic manners yg rus di terapkan tuh kaya gimana buat bekal menghadapi dunia kerja yg anjay gurinjay ini
2022-10-25 17:33:41+00:00,1584961409045401600,@pokonyamiripni_ ngocok kontol kli mel,aImondcookies,adult,ngocok kontol kli mel
2023-01-20 01:42:57+00:00,1616249891940098049,"Selamat berpulang sepenuh rela dan bahagia, Mas Nano..

Aku belajar banyak tentang keuletan dan kesabaran, juga konsistensi darimu..

#NanoRiantiarno https://t.co/PH03GOvV60",lukmansaifuddin,neutral,selamat berpulang sepenuh rela dan bahagia mas nano aku belajar banyak tentang keuletan dan kesabaran juga konsistensi darimu
2022-10-02 20:38:52+00:00,1576673089093398529,@babylyana_ Tetek pun bulat montok. Nice sis.,CendawanHidup,adult,tetek pun bulat montok nice sis
2023-01-16 05:13:43+00:00,1614853381255987201,Pengen tulisan kalian dibaca oleh banyak developer dari seluruh dunia? Segera sign-up ke Showwcase! https://t.co/sO3cHfh2vW,ShowwcaseID,neutral,pengen tulisan kalian dibaca oleh banyak developer dari seluruh dunia segera sign up ke showwcase
2022-01-04 07:30:26+00:00,1478267562764894209,"@JeniusConnect @jpunJPY @jeniushelp Apalagi yang centang biru.

Penipu ada berbagai macam dan modus berbagai rupa.

Paling bahaya yang manis iklannya, asem ujungnya, kebusukan bertopeng legalitas.

Ngaku² jenius ternyata goblok itu kan nipu juga.",dr4gonc4n,abusive,apalagi yang centang biru penipu ada berbagai macam dan modus berbagai rupa paling bahaya yang manis iklannya asem ujungnya kebusukan bertopeng legalitas ngaku2 jenius ternyata goblok itu kan nipu juga
2023-01-14 15:13:56+00:00,1614279657108697088,@bobathaitea15 Gonorea itu Bakteri nah mungkin kasusnya si B ini udah cukup parah sehingga nanah/cairan di Anus keluar rectum dan si T lagi ada luka di titit jadilah bakteri masuk..,MasDarius456,adult,gonorea itu bakteri nah mungkin kasusnya si b ini udah cukup parah sehingga nanah cairan di anus keluar rectum dan si t lagi ada luka di titit jadilah bakteri masuk
2023-03-11 07:45:10+00:00,1634460441765380099,Follow “VICE Baper” di Spotify sekarang agar kalian ga ketinggalan episode ini https://t.co/gKIiQWJslh,VICE_ID,neutral,follow vice baper di spotify sekarang agar kalian ga ketinggalan episode ini
2023-01-27 09:15:52+00:00,1618900589165056001,"Janlupa waktu pengerjaan Tryout UTBK-SNBT Premium #13 terakhir sampai Minggu besok yaa.

Soal dan formatnya udah disesuaikan dengan aturan UTBK-SNBT terbaru! Gak cuma pilihan ganda, tp ada juga tipe soal multiple answer dan benar-salah.

Sikaaattt! 👊 https://t.co/ISmKOf40VZ",zeniuseducation,neutral,janlupa waktu pengerjaan tryout utbk snbt premium terakhir sampai minggu besok yaa soal dan formatnya udah disesuaikan dengan aturan utbk snbt terbaru gak cuma pilihan ganda tp ada juga tipe soal multiple answer dan benar salah sikat
2023-01-30 12:01:03+00:00,1620029320315166720,"ndream
https://t.co/P1ItdUKRNk

Telepgram
https://t.co/ipcekqJRS7
Bokep indo  barat  JAV sange colmek malam Jumat #videopribadi doodstream #SANGE_AAAAAAAAAA  bacol #viralindo
Dood stream https://t.co/o5Vmu0MrJk",sharedood,adult,ndream telepgram bokep indo barat jav sange colmek malam jumat doodstream bacol dood stream
2021-02-06 04:29:51+00:00,1357909347087523840,"1. Innalillahi wa inna ilaihi raji'un. Kita kehilangan salah satu tokoh muda sekaligus Rektor Universitas Paramadina Prof. Firmanzah, Ph.D. Saya mengenal kepribadian &amp; pemikiran almarhum ketika bertugas di lembaga kepresidenan sebagai Staf Khusus Presiden bidang ekonomi. *SBY*",SBYudhoyono,neutral,innalillahi wa inna ilaihi raji un kita kehilangan salah satu tokoh muda sekaligus rektor universitas paramadina prof firmanzah ph d saya mengenal kepribadian amp pemikiran almarhum ketika bertugas di lembaga kepresidenan sebagai staf khusus presiden bidang ekonomi sby
2022-11-20 12:02:19+00:00,1594300100993777668,“lagunya ga masuk” “ga cocok buat FIFA” MANDI WOI TITIT LU BAU PRENGUS,mainvocalistae,adult,lagunya ga masuk ga cocok buat fifa mandi woi titit lu bau prengus
2023-01-29 08:47:34+00:00,1619618241625878528,"@agung_site @Askrlfess not a fans, kadang males nonton yg ngelawak begini karna beberapa jokes nya ga bikin gw ketawa, tapi bagi gw video yg dia muterin kaki jadi kek kipas angin itu anjing si😭 sialan gw ketawa ampe kembung. balik lagi beda standar lucu aja sih org"", sans aja kalo gasuka lanjut scroll",leannndriva,abusive,not a fans kadang males nonton yg ngelawak begini karna beberapa jokes nya ga bikin gw ketawa tapi bagi gw video yg dia muterin kaki jadi kek kipas angin itu anjing si sialan gw ketawa ampe kembung balik lagi beda standar lucu aja sih org sans aja kalo gasuka lanjut scroll
2023-01-30 20:10:33+00:00,1620152508202258434,bokep indo viral terbaru link video indonesia bumil hijab cewe tocil sange banget live streaming bacol bahan coli https://t.co/v1kzNpvPq7,bokepvi47734935,adult,bokep indo viral terbaru link video indonesia bumil hijab cewe tocil sange banget live streaming bacol bahan coli
2023-03-16 23:05:28+00:00,1636503980929949699,Dirut PT CLM Buka Suara soal Dugaan Gratifikasi Rp7 M Wamenkumham https://t.co/ZQPl9QGSKP,CNNIndonesia,neutral,dirut pt clm buka suara soal dugaan gratifikasi rp m wamenkumham
2023-03-05 02:17:02+00:00,1632203536036671488,"Dan, apakah KPK meminta klatifikasi #LHKPN berdasarkan aduan masyarakat/temuan awal?
Jika#KawanAksi ada pertanyaan seputar LHKPN, tulis komen pada unggahan berikut yaaa! (5/5) https://t.co/nhOppuGy9N",KPK_RI,neutral,dan apakah kpk meminta klatifikasi berdasarkan aduan masyarakat temuan awal jika ada pertanyaan seputar lhkpn tulis komen pada unggahan berikut ya
2023-03-16 13:51:33+00:00,1636364582536232963,"Resmikan Pusaka Jawa UGM, Mensesneg: Jangan Sampai Generasi Muda Kita Hanya Terpapar Budaya Luar https://t.co/5DxsXUZqg4",liputan6dotcom,neutral,resmikan pusaka jawa ugm mensesneg jangan sampai generasi muda kita hanya terpapar budaya luar
2023-01-30 20:51:10+00:00,1620162729628811264,@Silvanarose20 d entot kmu enak kali,AntoFebrie,adult,d entot kmu enak kali
2023-01-30 01:00:54+00:00,1619863187691835392,@lianieel Lah anjir idol lo yg start dulu bangsat. Being so rude asf.,Moonjiein,abusive,lah anjir idol lo yg start dulu bangsat being so rude asf
2022-04-22 02:25:49+00:00,1517328791365771266,"me : weh silaturahmi aja ga si keluarga kita berdua
bestie : ngapain anjing? 
me : silaturahmi tolol, lo mikir apaan
bestie : kalo ayi yang ngajak patut dicurgai
me : GOBLOK GUE LESBI JUGA PUNYA TIPE 😭🖕🏻

kurang asem",jeonggharuu,abusive,me weh silaturahmi aja ga si keluarga kita berdua bestie ngapain anjing me silaturahmi tolol lo mikir apaan bestie kalo ayi yang ngajak patut dicurgai me goblok gue lesbi juga punya tipe kurang asem
2023-01-29 13:46:07+00:00,1619693373518127104,"Jualan pki gak laku..
Rugi besarrr si Entot",Lambhe_Lancip,adult,jualan pki gak laku rugi besar si entot
2023-01-30 23:50:18+00:00,1620207810066915333,@msaid_didu Sekeras kontol ngaceng...,Sammy54935219,adult,sekeras kontol ngaceng
2023-01-30 09:09:10+00:00,1619986065624039426,"@KakekHalal @KPAI_official @komnas_anak Aksi bela apa?? Ngapain woii kampret? Lo klo benar santai waee,, dasar manusia goblok",AriH63550751,abusive,aksi bela apa ngapain woii kampret lo klo benar santai waee dasar manusia goblok
2023-03-16 23:50:10+00:00,1636515228933570560,Hujan Petir dan Angin Kencang Diperkirakan Landa Jakarta Hari Ini https://t.co/E12zyqtJci #TempoMetro,tempodotco,neutral,hujan petir dan angin kencang diperkirakan landa jakarta hari ini
2023-01-20 10:15:23+00:00,1616378852556828672,"@Askrlfess Dih typing alay, benci bet lht emoji itu, udh selingkuh make emoji kek gitu, dasar cwo bajingan. Brengsek sia.",jjkaluv,abusive,dih typing alay benci bet lht emoji itu udh selingkuh make emoji kek gitu dasar cwo bajingan brengsek sia
2018-06-28 06:09:01+00:00,1012216277895532544,@hericz Alhamdulillah baek. Wah jauh dari predikat ustadz nih. Gmn kabarmu? ☺️,chaniefbs,neutral,alhamdulillah baek wah jauh dari predikat ustadz nih gmn kabarmu
2023-03-16 14:45:08+00:00,1636378068024692743,Membangun Branding yang Kuat: Strategi Penting dalam Dunia Bisnis https://t.co/i4MYfr9one,kompasiana,neutral,membangun branding yang kuat strategi penting dalam dunia bisnis
2023-01-10 13:42:01+00:00,1612806973510287361,"Giliran org luar papua ke tempat kalian, dibunuh, disiksa... Gaada kmu bilang rasis, dasar babi kelen... 

Mau adu devisa negara? Freeport kau itu gaada apa2nya dgn Chevron Riau. 

Bajingan, koruptor dilindungi, teriak rasis, kau yg rasis padahal dluan...",SVZeu,abusive,giliran org luar papua ke tempat kalian dibunuh disiksa gaada kmu bilang rasis dasar babi kelen mau adu devisa negara freeport kau itu gaada apa nya dgn chevron riau bajingan koruptor dilindungi teriak rasis kau yg rasis padahal dluan
2023-03-06 22:06:02+00:00,1632865146380107777,"Selamat pulang ke pangkuan Ilahi, sahabatku Ikranegara. Candaanmu selalu menghibur. Semoga dilapangkan jalannya.

Adakah info di mana dimakamkan? Padahal konon meninggal di tanah kelahirannya di Bali, teman2 kok tak ada berkabar. https://t.co/CH0EM9OimX",mpujayaprema,neutral,selamat pulang ke pangkuan ilahi sahabatku ikranegara candaanmu selalu menghibur semoga dilapangkan jalannya adakah info di mana dimakamkan padahal konon meninggal di tanah kelahirannya di bali teman kok tak ada berkabar
2023-01-24 05:25:31+00:00,1617755455371235328,"@BonnySidharta Biar bisa sange 😔, soalnya belakangan mau coli juga kaga pengen 😭",vinamnlgs,adult,biar bisa sange soalnya belakangan mau coli juga kaga pengen
2022-09-18 05:24:44+00:00,1571369611257581569,"Kadang saya berfikir, kenapa kadang saya bisa se-all out itu untuk mencapai sesuatu.
Habis-habisan mengerahkan semua yang saya miliki.

Selain start with why, kunci pentingnya adalah MAN ON A MISSION.

Orang yang menakjubkan memiliki 1 kesamaan, mereka memiliki MISI YANG MUTLAK. https://t.co/g7ZPj4F9z3",Gamal_Albinsaid,neutral,kadang saya berfikir kenapa kadang saya bisa se all out itu untuk mencapai sesuatu habis bisan mengerahkan semua yang saya miliki selain start with why kunci pentingnya adalah man on a mission orang yang menakjubkan memiliki kesamaan mereka memiliki misi yang mutlak
2023-01-30 15:12:58+00:00,1620077616815558656,"Kdang2 tuh kek ""kok org lebih takut nyentuh anjing sih ketimbang nyentuh manusia yg tak halal untuknya""

Dasar otak kuno hhhhh",thaty_eonnie,abusive,kdang tuh kek kok org lebih takut nyentuh anjing sih ketimbang nyentuh manusia yg tak lal untuknya dasar otak kuno h
2023-03-16 06:45:11+00:00,1636257285512265732,"""Kapolres tetap menjual narkotika padahal perintah dari Kapolda (Teddy Minahasa yang saat terjadi perbuatan pidana adalah Kapolda Sumatra Barat) adalah untuk menjebak, apakah ada pertanggungjawaban pidana dari Kapolda tersebut?,"" tanya kuasa hukum Teddy. 

https://t.co/Ju9NZrnctE",TirtoID,neutral,kapolres tetap menjual narkotika padahal perintah dari kapolda teddy minahasa yang saat terjadi perbuatan pidana adalah kapolda sumatra barat adalah untuk menjebak apakah ada pertanggungjawaban pidana dari kapolda tersebut tanya kuasa hukum teddy
2023-01-23 13:12:04+00:00,1617510478602973185,@CintaSetya013 @infotwitwor_ Aowkwkwkw pembuangan pejuh,heavenmas,adult,ao pembuangan pejuh
2023-01-28 08:21:46+00:00,1619249361325547520,"Mau Jadi Negara Maju 2045, RI Tak Boleh Alami Resesi Seks! https://t.co/Eabfbw0TY8",Doneeyyy,adult,mau jadi negara maju ri tak boleh alami resesi seks
2020-10-04 20:33:54+00:00,1312853473621311488,"Just posted a photo @ Jakarta, Indonesia https://t.co/fOy4imILrf",drtiwi,neutral,just posted a photo jakarta indonesia
2023-01-30 11:40:06+00:00,1620024049723400198,"banyak bacot, urus idol lo sendiri koar koar muluuu nyari kesalahan",06hsun,abusive,banyak bacot urus idol lo sendiri koar koar mulu nyari kesalahan
2023-01-30 05:15:56+00:00,1619927368482824194,"@iyas____ @The_RedsIndo Ngapain lo ladenin bodoh, dasar bodoh",PalladinMaster,abusive,ngapain lo ladenin bodoh dasar bodoh
2023-01-23 12:09:59+00:00,1617494853092532236,"hari ini keluar duit 56k beli cimol kriuk n basreng 3 bungkus yg ternyata KECIL trus cimolnya KERAS BANGET ANJING BANGSAT ASU SIALAN basrengnya juga agak keras
 trus td aku mau makan daun selada ternyata daunnya ga segar
trs aku ngambil nasi merah... NASINYA UDH KAYAK PLASTIK AJG",violingkaran,abusive,ri ini keluar duit k beli cimol kriuk n basreng bungkus yg ternyata kecil trus cimolnya keras banget anjing bangsat asu sialan basrengnya juga agak keras trus td aku mau makan daun selada ternyata daunnya ga segar trs aku ngambil nasi merah nasinya udh kayak plastik ajg
2023-01-30 20:20:18+00:00,1620154959437381632,"tai lh udh enak tidur, mlh mimpi setan anjing",cutievrly,abusive,tai lh udh enak tidur mlh mimpi setan anjing
2023-03-16 13:31:01+00:00,1636359417296998400,"Tak Puas dengan Hasil Sidang Tragedi Kanjuruhan, Mahasiswa di Malang Gelar Demonstrasi https://t.co/1qW4PSiX9y",KompasTV,neutral,tak puas dengan hasil sidang tragedi kanjuruhan mahasiswa di malang gelar demonstrasi
2023-01-30 05:42:19+00:00,1619934008338685953,@arlfrh @junjsuh Ya mana sini buktinya kalo fandom gue problematik jangan ngang ngong ngang ngong aja Lo banyak bacot doang tapi gada bukti kaya gue😝,xeevanyakim_,abusive,ya mana sini buktinya kalo fandom gue problematik jangan ngang ngong ngang ngong aja lo banyak bacot doang tapi gada bukti kaya gue
2020-09-09 08:16:31+00:00,1303608206988468224,"Saya turut berduka cita atas berpulangnya Pendiri Kompas Gramedia, sekaligus Pemimpin Umum Harian Kompas, senior saya, Jakob Oetama di RS Mitra Keluarga Kelapa Gading Jakarta. Semoga Tuhan Yang Maha Esa menerima arwah Almarhum di sisiNya. Amin.",karniilyas,neutral,saya turut berduka cita atas berpulangnya pendiri kompas gramedia sekaligus pemimpin umum harian kompas senior saya jakob oetama di rs mitra keluarga kelapa gading jakarta semoga tuhan yang maha esa menerima arwah almarhum di sisinya amin
2023-01-27 07:27:59+00:00,1618873439972114433,"@18fesss Gak ada yang nyambung ya jawaban orang-orang

Kalau jawaban saya sebagai cowo sih saya suka ngelihat pacar saya telanjang dan gak mesti ketika pengen coli aja",Philip81041380,adult,gak ada yang nyambung ya jawaban orang orang kalau jawaban saya sebagai cowo sih saya suka ngelihat pacar saya telanjang dan gak mesti ketika pengen coli aja
2023-01-30 06:48:54+00:00,1619950763991785474,"@Relawananies apanya yg mo dirubah wan amis bin wan aibon.., jadi 0engen ketawa 🤣🤣🤣🤣🤣🤣🤣🤣🤣 
maksudnya dari rumah sakit ke rumah sehat, korupsi jadi kelebihan bayar..., nis nis dasar wan jembut",IwanMarora,adult,apanya yg mo dirubah wan amis bin wan aibon jadi engen ketawa maksudnya dari rumah sakit ke rumah sehat korupsi jadi kelebihan bayar nis nis dasar wan jembut
2023-03-12 02:02:53+00:00,1634736690064678914,"Tim KPK masuk ke mobil &amp; dalam perjalanannya mendapati informasi dari driver bahwa ada titipan parcel sebanyak 2 paket dari Pemkab. Demak. (4/7)

#KlarifikasiKPK",KPK_RI,neutral,tim kpk masuk ke mobil amp dalam perjalanannya mendapati informasi dari driver bahwa ada titipan parcel sebanyak paket dari pemkab demak
2023-01-27 16:36:46+00:00,1619011543622111233,"@jjaejaepeach anjing kalo beneran ini agam yang bales bukan istrinya, lo anjingg bngt sialan juga ni cowo au tobat itu kasian anak lo",ddeanbjorn,abusive,anjing kalo beneran ini agam yang bales bukan istrinya lo anjingg bngt sialan juga ni cowo au tobat itu kasian anak lo
2021-05-29 14:22:36+00:00,1398645957722468358,Kita wajibkan doakan City malam ini. Sebab sepanjang sejarah dunia baru kali ini City berhasil masuk final Piala Champions.,karniilyas,neutral,kita wajibkan doakan city malam ini sebab sepanjang sejarah dunia baru kali ini city berhasil masuk final piala champions
2023-01-30 09:37:03+00:00,1619993084242300928,"gitar ku petik pully ku bubut, hai nona cantik mau jembut?",kinderb0ys,adult,gitar ku petik pully ku bubut i nona cantik mau jembut
2023-01-30 23:48:13+00:00,1620207285627949056,LONTE sudah gak laku... sekarang belok haluan jadi tukang Hoax dan Fitnah,GagakNewww,adult,lonte sudah gak laku sekarang belok luan jadi tukang hoax dan fitnah
2023-03-16 22:39:05+00:00,1636497343196577793,Mimpi Tanpa Arti https://t.co/Ic74PUQNRE,kompasiana,neutral,mimpi tanpa arti
2023-03-06 11:53:38+00:00,1632711030341074944,rembulane apik,JogjaUpdate,neutral,rembulane apik
2022-12-11 10:30:38+00:00,1601887171736383488,@zkbyzk @namasayalaut Kondom gak menjamin. Mending gak usah ngeseks. Sama laki pulak,YuliKri18756718,adult,kondom gak menjamin mending gak usah ngeseks sama laki pulak
2023-02-24 14:04:22+00:00,1629120049654161408,Waw,ridwanhr,neutral,waw
2022-08-20 23:50:56+00:00,1561138747038507008,"@HappyCandyJoy @fluffyOMGhost @sozis_kanpler @infotwitwor_ Upload video tiktok cewek berkerudung ntah lagi joget, dengan caption cabul, gw juga report itu akun",Anisa51810,adult,upload video tiktok cewek berkerudung ntah lagi joget dengan caption cabul gw juga report itu akun
2023-01-25 10:41:28+00:00,1618197353789521920,@GlHindu @Ajiek_Dewa78 Wah bahaya tuh.. Kalau cewek juga boleh nggak pake baju.. Lama2 nggak mesum kah itu?,DavidVa60375430,adult,wah bahaya tuh kalau cewek juga boleh nggak pake baju lama nggak mesum kah itu
2022-11-19 13:00:36+00:00,1593952381510688769,"Yg laki pake baju,yg cewe telanjang 😀😀",Offcial_Har,adult,yg laki pake baju yg cewe telanjang
2023-01-30 12:55:18+00:00,1620042973701619717,"@yanderuderedere @muthiastp @txtdariabglh Bacot goblok, hidup-hidup dia, lu ga ikut jalanin 
KOMENTAR DOANG KAGA IKUT BIAYAIN TOLOL",arifrchmdh,abusive,bacot goblok hidup hidup dia lu ga ikut jalanin komentar doang kaga ikut biayain tolol
2023-01-30 07:57:02+00:00,1619967911732600832,@amer7211 @Shahipeen8 Ala bodohnya walanon ni. Jilat la selagi boleh. Khalil la patutnya ada merit sbb dia yb. Izzah takde apa2 tp dilantik atas dasar apa? Sebab dia anak anwar tu yg dilantik. Bodoh.,realajmal,abusive,ala bodohnya walanon ni jilat la selagi boleh khalil la patutnya ada merit sbb dia yb izzah takde apa tp dilantik atas dasar apa sebab dia anak anwar tu yg dilantik bodoh
2023-03-13 04:42:25+00:00,1635139223757160448,Tips Hidup Sehat via Medisiana https://t.co/m7mKhuHcVc,blogdokter,neutral,tips hidup sehat via medisiana
2021-02-03 07:18:07+00:00,1356864529473433600,Just posted a photo https://t.co/sfXpxcFAmM,NajwaShihab,neutral,just posted a photo
2023-01-30 15:08:45+00:00,1620076559439912961,"@tripletsanonu ex owner pei soalnya brengsek juga

udh buang terus nyiram pei",SapamPeipei,abusive,ex owner pei soalnya brengsek juga udh buang terus nyiram pei
2023-01-29 22:17:39+00:00,1619822107143331842,"@standlikeahero @tanyarlfes Aku dadi mas opo adine sik wedok ngono sik lanang tak jak padu, geger geden ga masalah lha jembut lost feeling ki ga permanen anjeng, koe bar jagongan wong loro berduaan feeling e yo bakalan isoh balik meneh, aleman ndadak ninggalne mergo lost feeling su asu.",r3gulusr3x,adult,aku dadi mas opo adine sik wedok ngono sik lanang tak jak padu geger geden ga masalah lha jembut lost feeling ki ga permanen anjeng koe bar jagongan wong loro berduaan feeling e yo bakalan isoh balik meneh aleman ndadak ninggalne mergo lost feeling su asu
2023-03-05 10:10:39+00:00,1632322724289757185,"Di jalanan Kota Varanasi, lalu lalang rombongan penandu jenazah adalah pemandangan yang biasa. Sebab di kota ini, kremasi adalah pusat dari kehidupan.

“Hanya di kota ini, Anda bisa menyaksikan kremasi 24 jam,” kata salah satu warga.
https://t.co/KHQVX04lze",BBCIndonesia,neutral,di jalanan kota varanasi lalu lalang rombongan penandu jenazah adalah pemandangan yang biasa sebab di kota ini kremasi adalah pusat dari kehidupan hanya di kota ini anda bisa menyaksikan kremasi jam kata salah satu warga
2023-03-16 12:15:07+00:00,1636340316755361794,"Guru Honorer Dipecat Usai Kritik Ridwan Kamil, Berlebihan Atau Wajar? https://t.co/6Gzrsr9J6Q",KompasTV,neutral,guru honorer dipecat usai kritik ridwan kamil berlebihan atau wajar
2022-05-28 14:51:15+00:00,1530562351535366145,"ada yang hs sana sini, pap sana sini, demen jajan cewek, ada orang kaya baru super belagu krn duit gusuran, ada yang cabul gue beneran... no words bgt deh semuanya benera sakittt",fairyodey,adult,ada yang hs sana sini pap sana sini demen jajan cewek ada orang kaya baru super belagu krn duit gusuran ada yang cabul gue beneran no words bgt deh semuanya benera sakit
2023-03-16 11:25:35+00:00,1636327850050723840,Memprihatinkan! Orang Tua di Korea Utara Telantarkan Anak ke Panti Asuhan karena Kelaparan https://t.co/UlUyPmsGBa,KompasTV,neutral,memprihatinkan orang tua di korea utara telantarkan anak ke panti asuhan karena kelaparan
2023-01-30 03:53:30+00:00,1619906624474464257,yg liat gw bacot di twitter tadi malem mmf yh gw tipsy dan banyak isi kepala gw 😢😢,knickersmurder,abusive,yg liat gw bacot di twitter tadi malem mmf yh gw tipsy dan banyak isi kepala gw
2023-03-13 15:54:51+00:00,1635308448387842050,"Kita, manusia, merasa terlalu sempurna utk disaingi tapi alam raya terlalu besar ruangnya utk disia-siakan...",budimandjatmiko,neutral,kita manusia merasa terlalu sempurna utk disaingi tapi alam raya terlalu besar ruangnya utk disia siakan
2023-01-30 22:45:59+00:00,1620191622163222528,@msaid_didu Israel mengutuk palestina kemana kau @msaid_didu .. jangan banyak bacot,atjocomunis,abusive,israel mengutuk palestina kemana kau jangan banyak bacot
2023-03-08 09:59:21+00:00,1633407046782713856,"Terima kasih teman-teman yang sudah bekerja keras di @BANKBRI_ID. Jangan cepat berpuas diri. Ibarat pertandingan, lebih sulit mempertahankan daripada merebut.

Mari terus berusaha memajukan ekonomi Indonesia! https://t.co/shunEQYjPE",erickthohir,neutral,terima kasih teman teman yang sudah bekerja keras di jangan cepat berpuas diri ibarat pertandingan lebih sulit mempertahankan daripada merebut mari terus berusaha memajukan ekonomi indonesia
